artifact_file,scenario_id,target_actor_id,num_modes,prediction_steps,ego_future_steps,target_future_steps,probability_sum,joint_valid_steps,status,notes
c3729b4f-09ad-4c92-8416-86a9fe69d911.npz,c3729b4f-09ad-4c92-8416-86a9fe69d911,22769,6,60,60,60,0.9999999962747097,60,pass,
c375aeaf-31cd-4d7f-b339-f025442160de.npz,c375aeaf-31cd-4d7f-b339-f025442160de,85693,6,60,60,60,1.000000098720193,60,pass,
c3840b44-341d-46b2-8c54-e2195f6f417c.npz,c3840b44-341d-46b2-8c54-e2195f6f417c,14773,6,60,60,60,0.9999999039770842,60,pass,
c3889586-f2ed-4087-a2ff-e1c55acde893.npz,c3889586-f2ed-4087-a2ff-e1c55acde893,93398,6,60,60,60,0.9999999478459358,60,pass,
c388ec3a-6bac-4c3b-87ad-6b562cae4587.npz,c388ec3a-6bac-4c3b-87ad-6b562cae4587,60603,6,60,60,60,1.0000000754371285,60,pass,
c38a3188-a40b-4578-b44d-86f099d77197.npz,c38a3188-a40b-4578-b44d-86f099d77197,6694,6,60,60,60,1.00000005082984,60,pass,
c3924b17-3491-4bfb-a5fe-cf3c6fd9c658.npz,c3924b17-3491-4bfb-a5fe-cf3c6fd9c658,159324,6,60,60,60,1.0000000149011612,60,pass,
c397fbd2-5341-4c6b-a458-49585c0c9fbd.npz,c397fbd2-5341-4c6b-a458-49585c0c9fbd,45696,6,60,60,60,1.000000037252903,60,pass,
c39ad08d-0d6a-4a50-89ca-59859d24477a.npz,c39ad08d-0d6a-4a50-89ca-59859d24477a,21890,6,60,60,60,1.0000000596046448,60,pass,
c3a37309-3e38-4c35-82c6-fc34558cbf3d.npz,c3a37309-3e38-4c35-82c6-fc34558cbf3d,26980,6,60,60,60,1.0000000186264515,60,pass,
c3a4c100-9aea-4715-aa1c-7ae9efdf3b91.npz,c3a4c100-9aea-4715-aa1c-7ae9efdf3b91,177783,6,60,60,60,0.9999999483115971,60,pass,
c3a9256f-1dc8-4643-9db6-8b799b75abc9.npz,c3a9256f-1dc8-4643-9db6-8b799b75abc9,192310,6,60,60,60,1.0000000223517418,60,pass,
c3a9b022-c85d-4f40-ab75-8150c3b5046f.npz,c3a9b022-c85d-4f40-ab75-8150c3b5046f,10462,6,60,60,60,1.00000002762863,60,pass,
c3b165d8-b4ca-4255-ba3d-71d469e5e0ce.npz,c3b165d8-b4ca-4255-ba3d-71d469e5e0ce,3334,6,60,60,60,0.9999999795109034,60,pass,
c3b1bef2-dc22-4425-a552-e7f806461410.npz,c3b1bef2-dc22-4425-a552-e7f806461410,39409,6,60,60,60,0.9999998956918716,60,pass,
c3b8d1f2-853c-41d8-87b6-12223dcf6406.npz,c3b8d1f2-853c-41d8-87b6-12223dcf6406,5541,6,60,60,60,0.9999999115243554,60,pass,
c3c7f4af-7f03-4b13-8dcd-4938471ee720.npz,c3c7f4af-7f03-4b13-8dcd-4938471ee720,68977,6,60,60,60,1.0000000353902578,60,pass,
c3c99560-e8dc-4000-b779-a2c56fbd127d.npz,c3c99560-e8dc-4000-b779-a2c56fbd127d,28361,6,60,60,60,0.9999999515712261,60,pass,
c3caebe5-0db1-46d6-b393-eb533887ab29.npz,c3caebe5-0db1-46d6-b393-eb533887ab29,76664,6,60,60,60,1.0000000298023224,60,pass,
c3cdb5a1-8c72-46ba-ac96-1ab51cd289c9.npz,c3cdb5a1-8c72-46ba-ac96-1ab51cd289c9,18122,6,60,60,60,0.9999999334104359,60,pass,
c3d31e38-2cab-43c2-a4ee-99bf2ec7b66b.npz,c3d31e38-2cab-43c2-a4ee-99bf2ec7b66b,11212,6,60,60,60,0.9999999748542905,60,pass,
c3d39ab7-e9a2-434a-a11e-70217468a084.npz,c3d39ab7-e9a2-434a-a11e-70217468a084,202687,6,60,60,60,1.0000000102445483,60,pass,
c3d660c3-7cda-44b3-b0dc-bf766124af52.npz,c3d660c3-7cda-44b3-b0dc-bf766124af52,9112,6,60,60,60,1.0000000223517418,60,pass,
c3dbcb22-f55d-4cb0-a3f5-43ecc14d6a94.npz,c3dbcb22-f55d-4cb0-a3f5-43ecc14d6a94,142112,6,60,60,60,0.999999949708581,60,pass,
c3e02f81-29b8-4997-a8f8-0ec4625d0cec.npz,c3e02f81-29b8-4997-a8f8-0ec4625d0cec,42989,6,60,60,60,1.0000000591389835,60,pass,
c3ef4776-639a-4f50-a3b0-36a3df2ac5a6.npz,c3ef4776-639a-4f50-a3b0-36a3df2ac5a6,125183,6,60,60,60,1.0000000740401447,60,pass,
c4037be6-2cc1-4019-b724-3eac1d1e55c4.npz,c4037be6-2cc1-4019-b724-3eac1d1e55c4,122094,6,60,60,60,1.0000000067520887,60,pass,
c404ea40-ac2a-486c-b2a4-eb8c0819e5c4.npz,c404ea40-ac2a-486c-b2a4-eb8c0819e5c4,86693,6,60,60,60,1.0000000223517418,60,pass,
c40d7e3b-e679-4d9a-b7ec-f5f72fb6f817.npz,c40d7e3b-e679-4d9a-b7ec-f5f72fb6f817,27125,6,60,60,60,1.0000000040163286,60,pass,
c41661a0-b782-4bea-aa06-9c734e869e26.npz,c41661a0-b782-4bea-aa06-9c734e869e26,141008,6,60,60,60,0.9999999888241291,60,pass,
c4263046-d235-4705-9cee-799b97e99653.npz,c4263046-d235-4705-9cee-799b97e99653,100444,6,60,60,60,1.0000000342988642,60,pass,
c42cc68a-439d-4089-a95b-87aec0f325c6.npz,c42cc68a-439d-4089-a95b-87aec0f325c6,17324,6,60,60,60,1.0000000316649675,60,pass,
c43adad1-57c1-4951-8985-080a83586d07.npz,c43adad1-57c1-4951-8985-080a83586d07,125207,6,60,60,60,1.000000026077032,60,pass,
c44a94bd-a908-482f-bff6-67a8b30c19d4.npz,c44a94bd-a908-482f-bff6-67a8b30c19d4,28640,6,60,60,60,1.0000000180552888,60,pass,
c4516ccf-05cd-4f88-b36b-ad033434b2b5.npz,c4516ccf-05cd-4f88-b36b-ad033434b2b5,41337,6,60,60,60,0.9999999804422259,60,pass,
c45b05a7-53b1-40fb-be08-5fc27131bd98.npz,c45b05a7-53b1-40fb-be08-5fc27131bd98,94484,6,60,60,60,1.000000004132744,60,pass,
c45b81ff-0ac5-4e25-8b31-7e68dc7f9569.npz,c45b81ff-0ac5-4e25-8b31-7e68dc7f9569,140180,6,60,60,60,1.0000000095460564,60,pass,
c46e4b91-3fe4-407a-b2ca-5b3754adefe0.npz,c46e4b91-3fe4-407a-b2ca-5b3754adefe0,23441,6,60,60,60,0.9999999413266778,60,pass,
c47b458d-8a0f-41ed-a77e-80c2c53086f2.npz,c47b458d-8a0f-41ed-a77e-80c2c53086f2,52676,6,60,60,60,1.0000000461004674,60,pass,
c4845493-ddaa-4bfd-afb3-3a42e7199700.npz,c4845493-ddaa-4bfd-afb3-3a42e7199700,72615,6,60,60,60,1.0000000018626451,60,pass,
c4870069-de37-4f30-bdc9-5ee5dc1d3c1e.npz,c4870069-de37-4f30-bdc9-5ee5dc1d3c1e,126111,6,60,60,60,1.0000000204890966,60,pass,
c494eafb-d627-404b-bdc0-7a76afe2776a.npz,c494eafb-d627-404b-bdc0-7a76afe2776a,47514,6,60,60,60,1.0000000521540642,60,pass,
c4a45928-b7c9-4c0b-8695-30de4e501ab8.npz,c4a45928-b7c9-4c0b-8695-30de4e501ab8,164685,6,60,60,60,0.9999999925494194,60,pass,
c4a54b49-02a6-47fd-8084-cfb0d2463a6d.npz,c4a54b49-02a6-47fd-8084-cfb0d2463a6d,218173,6,60,60,60,0.9999999776482582,60,pass,
c4b2ade0-eeba-4630-9bd2-322747780ee2.npz,c4b2ade0-eeba-4630-9bd2-322747780ee2,191211,6,60,60,60,0.9999999460633262,60,pass,
c4b96f73-8f96-405f-b2e9-3e0068d5b6f5.npz,c4b96f73-8f96-405f-b2e9-3e0068d5b6f5,132696,6,60,60,60,1.000000013038516,60,pass,
c4ba8b1e-bf57-4d89-8275-05c6eb6ca14a.npz,c4ba8b1e-bf57-4d89-8275-05c6eb6ca14a,173054,6,60,60,60,0.9999999968424618,60,pass,
c4c84573-f199-46aa-848b-951c205b7df9.npz,c4c84573-f199-46aa-848b-951c205b7df9,148846,6,60,60,60,0.9999999897554517,60,pass,
c4ce7579-1494-4fdd-b5bd-f4f83c9a887c.npz,c4ce7579-1494-4fdd-b5bd-f4f83c9a887c,60496,6,60,60,60,0.9999999461615943,60,pass,
c4d3e3c3-2eaa-4d6d-8210-e38e95ba29b2.npz,c4d3e3c3-2eaa-4d6d-8210-e38e95ba29b2,147080,6,60,60,60,0.999999980875657,60,pass,
c4dccd80-4c28-460c-a293-2f5d1ea15a74.npz,c4dccd80-4c28-460c-a293-2f5d1ea15a74,25348,6,60,60,60,1.0000000419095159,60,pass,
c4e24587-cf10-4d6f-8899-646dea5498f3.npz,c4e24587-cf10-4d6f-8899-646dea5498f3,14940,6,60,60,60,1.0000000316649675,60,pass,
c4ed1908-ff68-4d37-ac91-805c6b5efe02.npz,c4ed1908-ff68-4d37-ac91-805c6b5efe02,120806,6,60,60,60,1.0000000629515853,60,pass,
c4f168c3-b208-458f-9ba4-ce6b90b33d78.npz,c4f168c3-b208-458f-9ba4-ce6b90b33d78,4890,6,60,60,60,1.0000000074505806,60,pass,
c4f7fbba-34c4-4018-ac69-8606be356df0.npz,c4f7fbba-34c4-4018-ac69-8606be356df0,44577,6,60,60,60,1.0000000759027898,60,pass,
c4fb82fd-4152-44f5-97bb-b69e56a21368.npz,c4fb82fd-4152-44f5-97bb-b69e56a21368,23524,6,60,60,60,1.000000061816536,60,pass,
c4fc4656-727a-40c6-9919-b51146f59e72.npz,c4fc4656-727a-40c6-9919-b51146f59e72,87861,6,60,60,60,1.0000000541591731,60,pass,
c4ffa071-8289-41ed-af78-63c05160e5d5.npz,c4ffa071-8289-41ed-af78-63c05160e5d5,4020,6,60,60,60,1.000000074505806,60,pass,
c5015629-0553-4afc-83d2-295027e63f1f.npz,c5015629-0553-4afc-83d2-295027e63f1f,34090,6,60,60,60,0.9999999962747097,60,pass,
c50f813b-255b-4ee8-bb88-ee9f3eef414f.npz,c50f813b-255b-4ee8-bb88-ee9f3eef414f,3822,6,60,60,60,0.9999999711290002,60,pass,
c5100ec3-463e-4eaa-8cf0-fd6e4a3dfb69.npz,c5100ec3-463e-4eaa-8cf0-fd6e4a3dfb69,192405,6,60,60,60,1.0000000018626451,60,pass,
c51c263e-fb68-46a3-af22-16321436ef1b.npz,c51c263e-fb68-46a3-af22-16321436ef1b,25312,6,60,60,60,1.0000000456348062,60,pass,
c52753b9-e45e-48f4-a8aa-1c94beb4c991.npz,c52753b9-e45e-48f4-a8aa-1c94beb4c991,58272,6,60,60,60,0.999999962747097,60,pass,
c5353e34-9b97-42dd-b839-03a739336804.npz,c5353e34-9b97-42dd-b839-03a739336804,120995,6,60,60,60,0.999999976833351,60,pass,
c5367e91-4e01-43d2-a947-c39828db67c9.npz,c5367e91-4e01-43d2-a947-c39828db67c9,129580,6,60,60,60,0.9999999913852662,60,pass,
c538b551-18cc-420f-bb6f-73bd26d48c57.npz,c538b551-18cc-420f-bb6f-73bd26d48c57,100532,6,60,60,60,0.9999999925494194,60,pass,
c55197b4-37e1-4a08-a65d-aecbedef1275.npz,c55197b4-37e1-4a08-a65d-aecbedef1275,29058,6,60,60,60,1.000000063329935,60,pass,
c55f94da-0447-4ce7-934d-72568a6d0f55.npz,c55f94da-0447-4ce7-934d-72568a6d0f55,105657,6,60,60,60,0.9999999180436134,60,pass,
c5600f04-9cda-415b-bc02-f457d694c9cb.npz,c5600f04-9cda-415b-bc02-f457d694c9cb,88467,6,60,60,60,0.999999962747097,60,pass,
c562a538-5161-48ea-bff5-08d8212ee6c0.npz,c562a538-5161-48ea-bff5-08d8212ee6c0,25668,6,60,60,60,1.0000000772997737,60,pass,
c56584ba-4300-4389-8562-2df13992db7e.npz,c56584ba-4300-4389-8562-2df13992db7e,156334,6,60,60,60,0.9999999552965164,60,pass,
c569b6e5-65ad-41c6-8ce6-45acb44733a9.npz,c569b6e5-65ad-41c6-8ce6-45acb44733a9,111426,6,60,60,60,1.000000037252903,60,pass,
c571d469-367d-47c7-95d5-a508419a14e7.npz,c571d469-367d-47c7-95d5-a508419a14e7,32391,6,60,60,60,1.000000072192961,60,pass,
c5831a63-1b65-4c35-8d90-350308f69b35.npz,c5831a63-1b65-4c35-8d90-350308f69b35,57155,6,60,60,60,0.9999999888241291,60,pass,
c58dfa32-5734-426b-a9a5-1144f8d2edcd.npz,c58dfa32-5734-426b-a9a5-1144f8d2edcd,85783,6,60,60,60,1.000000013033059,60,pass,
c594be2a-2bde-42d3-ac4b-2d4156eb40b0.npz,c594be2a-2bde-42d3-ac4b-2d4156eb40b0,12926,6,60,60,60,0.9999999925494194,60,pass,
c5957bb5-348b-49ef-b7a7-5ee712cbf381.npz,c5957bb5-348b-49ef-b7a7-5ee712cbf381,200383,6,60,60,60,1.0000000558793545,60,pass,
c5a210f9-2173-416b-b70f-dd59f73a818c.npz,c5a210f9-2173-416b-b70f-dd59f73a818c,30355,6,60,60,60,0.9999999836072675,60,pass,
c5a9991d-0214-44ea-8262-5040cb6b4334.npz,c5a9991d-0214-44ea-8262-5040cb6b4334,53376,6,60,60,60,1.000000011175871,60,pass,
c5c2196a-aae5-49db-a4c5-30211d9967da.npz,c5c2196a-aae5-49db-a4c5-30211d9967da,52422,6,60,60,60,0.9999999962747097,60,pass,
c5c4101d-9757-453a-852a-6ae02c2a8535.npz,c5c4101d-9757-453a-852a-6ae02c2a8535,49692,6,60,60,60,0.9999999488936737,60,pass,
c5d0af21-4b56-4541-8f1c-a600d701269c.npz,c5d0af21-4b56-4541-8f1c-a600d701269c,104261,6,60,60,60,1.0000000270702003,60,pass,
c5d30762-fc29-47e0-9698-f6872fd3c41b.npz,c5d30762-fc29-47e0-9698-f6872fd3c41b,30633,6,60,60,60,1.0000000031577656,60,pass,
c5d34f5d-d28c-4ac3-8cce-098876b55183.npz,c5d34f5d-d28c-4ac3-8cce-098876b55183,11899,6,60,60,60,0.9999999679971552,60,pass,
c5d36e7b-ccc3-4102-9f87-67ff42e81d75.npz,c5d36e7b-ccc3-4102-9f87-67ff42e81d75,33243,6,60,60,60,1.0000000069368866,60,pass,
c5d6042e-470c-4fc6-a835-c173921bf62a.npz,c5d6042e-470c-4fc6-a835-c173921bf62a,12721,6,60,60,60,1.000000074855052,60,pass,
c5f0057f-9795-4a33-a3b8-bab7c351207d.npz,c5f0057f-9795-4a33-a3b8-bab7c351207d,108117,6,60,60,60,1.0000000093132257,60,pass,
c5f89e75-db6f-4c3f-8aae-5fc4e9894e2b.npz,c5f89e75-db6f-4c3f-8aae-5fc4e9894e2b,117675,6,60,60,60,0.9999999349975042,60,pass,
c60b0a98-92a0-4924-afd6-9289b9271724.npz,c60b0a98-92a0-4924-afd6-9289b9271724,17582,6,60,60,60,1.0000000243325644,60,pass,
c611c786-f578-4060-93ed-50b834bc5d26.npz,c611c786-f578-4060-93ed-50b834bc5d26,72327,6,60,60,60,1.0000000557989495,60,pass,
c611f923-e437-42a4-9852-da41b952ffc5.npz,c611f923-e437-42a4-9852-da41b952ffc5,3478,6,60,60,60,0.999999972700607,60,pass,
c613f348-1284-4327-afff-2961c65547f8.npz,c613f348-1284-4327-afff-2961c65547f8,102502,6,60,60,60,1.000000044121407,60,pass,
c616f0ba-5060-442b-80cd-74a7548befa6.npz,c616f0ba-5060-442b-80cd-74a7548befa6,150495,6,60,60,60,1.0000000279396772,60,pass,
c61718cd-e1cc-48aa-9f29-c19957051eca.npz,c61718cd-e1cc-48aa-9f29-c19957051eca,89190,6,60,60,60,1.000000100248144,60,pass,
c61ad557-3d40-4905-946b-2e2c5387b5f5.npz,c61ad557-3d40-4905-946b-2e2c5387b5f5,42583,6,60,60,60,0.9999999947976903,60,pass,
c61dabf4-6845-4b8f-9523-fd6eeda9a048.npz,c61dabf4-6845-4b8f-9523-fd6eeda9a048,957,6,60,60,60,1.000000022817403,60,pass,
c61e3e04-52a6-4384-beb4-9918286f0de3.npz,c61e3e04-52a6-4384-beb4-9918286f0de3,133532,6,60,60,60,0.9999999429354034,60,pass,
c61ebc0b-7d9c-49e0-b7a6-06abaf790f97.npz,c61ebc0b-7d9c-49e0-b7a6-06abaf790f97,66710,6,60,60,60,1.0000000206612185,60,pass,
c6215320-e925-456d-81b6-14d04c7f8ab7.npz,c6215320-e925-456d-81b6-14d04c7f8ab7,146157,6,60,60,60,1.0000000596046448,60,pass,
c625b6ed-27d1-48ec-9bc8-4297d38e2076.npz,c625b6ed-27d1-48ec-9bc8-4297d38e2076,14113,6,60,60,60,1.0000000067520887,60,pass,
c63ca0fa-4d21-4965-abe0-569fffda7810.npz,c63ca0fa-4d21-4965-abe0-569fffda7810,20317,6,60,60,60,0.9999999786377884,60,pass,
c63e5bfd-3fea-4419-9b41-d578add68699.npz,c63e5bfd-3fea-4419-9b41-d578add68699,13556,6,60,60,60,1.0000000298023224,60,pass,
c63eb530-707f-4b1c-bf1f-87f4d6e00d46.npz,c63eb530-707f-4b1c-bf1f-87f4d6e00d46,71004,6,60,60,60,1.0000000558793545,60,pass,
c6433980-4935-451b-bc76-0262f6bfdfcf.npz,c6433980-4935-451b-bc76-0262f6bfdfcf,19919,6,60,60,60,0.999999999650754,60,pass,
c643e24a-d620-41e4-8cc4-5f8865095a77.npz,c643e24a-d620-41e4-8cc4-5f8865095a77,3131,6,60,60,60,0.9999999776482582,60,pass,
c649e019-62d5-40e1-9868-6743af38db77.npz,c649e019-62d5-40e1-9868-6743af38db77,101153,6,60,60,60,0.9999999776482582,60,pass,
c64b01b0-791d-44c0-b0bc-6e8ed50fdb83.npz,c64b01b0-791d-44c0-b0bc-6e8ed50fdb83,88155,6,60,60,60,0.9999999552965164,60,pass,
c64e92b7-d932-4a01-95b3-a7bdafc5604d.npz,c64e92b7-d932-4a01-95b3-a7bdafc5604d,108351,6,60,60,60,1.0000000367872417,60,pass,
c654f702-dfe0-4ef0-b246-ee72076b39c2.npz,c654f702-dfe0-4ef0-b246-ee72076b39c2,32428,6,60,60,60,1.0000000002328306,60,pass,
c6557144-2690-4f54-9bd5-676a41a0d740.npz,c6557144-2690-4f54-9bd5-676a41a0d740,91554,6,60,60,60,0.9999999850988388,60,pass,
c655daff-762f-4088-8cbf-c49b4b695d4a.npz,c655daff-762f-4088-8cbf-c49b4b695d4a,55467,6,60,60,60,1.0000000440049917,60,pass,
c656d0a9-29c1-45d7-bbdc-e8f2cbc75822.npz,c656d0a9-29c1-45d7-bbdc-e8f2cbc75822,3118,6,60,60,60,1.0000000106228981,60,pass,
c65b1d69-9c28-4508-913c-234336a55589.npz,c65b1d69-9c28-4508-913c-234336a55589,148157,6,60,60,60,0.9999999925494194,60,pass,
c65c69c1-96ce-4032-b361-53796d9110f1.npz,c65c69c1-96ce-4032-b361-53796d9110f1,23711,6,60,60,60,0.9999999839346856,60,pass,
c65d33ec-5cb0-4cb1-97b4-f8637934fbf2.npz,c65d33ec-5cb0-4cb1-97b4-f8637934fbf2,53459,6,60,60,60,0.9999999681226086,60,pass,
c65fc356-c973-45dc-ae10-6a879b4f2ed9.npz,c65fc356-c973-45dc-ae10-6a879b4f2ed9,9598,6,60,60,60,1.0000000079162419,60,pass,
c675f347-7b9e-4209-b99c-76155de121a2.npz,c675f347-7b9e-4209-b99c-76155de121a2,5424,6,60,60,60,1.0000000062282197,60,pass,
c676534c-803a-4263-bdaf-5922b85a8357.npz,c676534c-803a-4263-bdaf-5922b85a8357,12527,6,60,60,60,1.0000000840807388,60,pass,
c67796aa-d2eb-4cf5-9442-476bdfbc1307.npz,c67796aa-d2eb-4cf5-9442-476bdfbc1307,76857,6,60,60,60,1.0000000179279596,60,pass,
c677aae7-72ac-4229-bb6f-65fcfbecc58f.npz,c677aae7-72ac-4229-bb6f-65fcfbecc58f,48314,6,60,60,60,1.0000000484287739,60,pass,
c679cdc1-7899-4042-acd0-fbb176c6dc1a.npz,c679cdc1-7899-4042-acd0-fbb176c6dc1a,178112,6,60,60,60,0.9999999366700649,60,pass,
c6839bac-e651-4557-a044-b909df5895f9.npz,c6839bac-e651-4557-a044-b909df5895f9,92216,6,60,60,60,1.0000000424915925,60,pass,
c689ff8f-462b-4cf6-8c12-678e8452bd38.npz,c689ff8f-462b-4cf6-8c12-678e8452bd38,44790,6,60,60,60,1.0000000102445483,60,pass,
c68d5d79-6110-4292-9f7c-9c5fd1550b14.npz,c68d5d79-6110-4292-9f7c-9c5fd1550b14,47085,6,60,60,60,1.000000011670636,60,pass,
c69c6517-7615-4409-9f5b-ab1d9ee2af0a.npz,c69c6517-7615-4409-9f5b-ab1d9ee2af0a,32285,6,60,60,60,1.0000000149011612,60,pass,
c6a9290f-695f-46f6-aef3-69dee00e73da.npz,c6a9290f-695f-46f6-aef3-69dee00e73da,36617,6,60,60,60,0.9999999741557986,60,pass,
c6ad224d-19ed-4831-922a-ec1b74f61f29.npz,c6ad224d-19ed-4831-922a-ec1b74f61f29,20961,6,60,60,60,1.0000000409781933,60,pass,
c6af4187-a148-44e2-8ce5-6b0f2eda3426.npz,c6af4187-a148-44e2-8ce5-6b0f2eda3426,61586,6,60,60,60,1.0000000472646207,60,pass,
c6bb444f-a962-49b5-b102-7e18bb2b68a0.npz,c6bb444f-a962-49b5-b102-7e18bb2b68a0,178455,6,60,60,60,0.9999999655410647,60,pass,
c6c0ae2b-173b-425c-a7e3-4221b18f018c.npz,c6c0ae2b-173b-425c-a7e3-4221b18f018c,28408,6,60,60,60,1.0000000409781933,60,pass,
c6c1818e-0f7d-4910-88a8-bb09b4fb4031.npz,c6c1818e-0f7d-4910-88a8-bb09b4fb4031,12049,6,60,60,60,1.0000000488944352,60,pass,
c6c58feb-ecef-4521-8f01-630af506bb59.npz,c6c58feb-ecef-4521-8f01-630af506bb59,46328,6,60,60,60,1.0000000364379957,60,pass,
c6cb01af-0c48-4020-a72b-1679e621cebe.npz,c6cb01af-0c48-4020-a72b-1679e621cebe,62434,6,60,60,60,1.000000037252903,60,pass,
c6cf0222-0860-4830-b116-e53064075278.npz,c6cf0222-0860-4830-b116-e53064075278,49573,6,60,60,60,1.0000000019281288,60,pass,
c6d18023-f56a-4ce7-8f16-54433ba8f7ef.npz,c6d18023-f56a-4ce7-8f16-54433ba8f7ef,33879,6,60,60,60,1.0000000093132257,60,pass,
c6e02e31-afc9-4a5f-a8fc-dca7995490af.npz,c6e02e31-afc9-4a5f-a8fc-dca7995490af,23313,6,60,60,60,1.0000000027939677,60,pass,
c6eb28d2-bcb6-4806-b8a4-efcb28e3b137.npz,c6eb28d2-bcb6-4806-b8a4-efcb28e3b137,1004,6,60,60,60,1.0000000505242497,60,pass,
c70654c8-3d2e-4613-a7bc-69c9e24c7bdf.npz,c70654c8-3d2e-4613-a7bc-69c9e24c7bdf,142767,6,60,60,60,1.000000001047738,60,pass,
c70edc5c-1d19-4ba4-a58c-4b796e7baa9d.npz,c70edc5c-1d19-4ba4-a58c-4b796e7baa9d,13164,6,60,60,60,1.0000000204890966,60,pass,
c71b9b93-ecaf-4a47-959b-d4fc369d8535.npz,c71b9b93-ecaf-4a47-959b-d4fc369d8535,208771,6,60,60,60,1.0000000596046448,60,pass,
c72c475b-a0f0-4656-bccf-16ab99b5b0d4.npz,c72c475b-a0f0-4656-bccf-16ab99b5b0d4,99644,6,60,60,60,1.0000000315046265,60,pass,
c7344d09-9c7e-4e38-b357-8d0abfd8e425.npz,c7344d09-9c7e-4e38-b357-8d0abfd8e425,37001,6,60,60,60,0.9999999836436473,60,pass,
c73bc329-df93-4059-a7dd-f520e348ff14.npz,c73bc329-df93-4059-a7dd-f520e348ff14,89185,6,60,60,60,1.0000000201980583,60,pass,
c7458ed8-5412-4781-8f3f-4f3cfead15e2.npz,c7458ed8-5412-4781-8f3f-4f3cfead15e2,1717,6,60,60,60,1.000000024214387,60,pass,
c7526f73-c89b-4158-9a48-2fca5438d70c.npz,c7526f73-c89b-4158-9a48-2fca5438d70c,166486,6,60,60,60,0.9999999324791133,60,pass,
c7535e71-8c6f-4c8f-a1b0-ee936368027b.npz,c7535e71-8c6f-4c8f-a1b0-ee936368027b,16673,6,60,60,60,1.0000000649182716,60,pass,
c765198e-fee5-44bc-ad1b-9938aa594289.npz,c765198e-fee5-44bc-ad1b-9938aa594289,24777,6,60,60,60,1.0000000521540642,60,pass,
c767a81c-334d-435f-b357-a297de9d81d8.npz,c767a81c-334d-435f-b357-a297de9d81d8,104730,6,60,60,60,0.9999999773572199,60,pass,
c772d8fe-960c-4efe-b2d8-5acb7f6afb77.npz,c772d8fe-960c-4efe-b2d8-5acb7f6afb77,113561,6,60,60,60,1.0000000174622983,60,pass,
c784ef18-e161-4ade-bd42-ae57b68ebc20.npz,c784ef18-e161-4ade-bd42-ae57b68ebc20,84834,6,60,60,60,1.0000000149011612,60,pass,
c78acc69-234a-4f0e-9220-cbe27d797e5c.npz,c78acc69-234a-4f0e-9220-cbe27d797e5c,3744,6,60,60,60,0.9999999813735485,60,pass,
c78e34d0-dbdc-44f9-8bf3-361e97c87867.npz,c78e34d0-dbdc-44f9-8bf3-361e97c87867,142059,6,60,60,60,1.0000000474974513,60,pass,
c7909b6b-86f2-415f-a364-8c2900e54dcd.npz,c7909b6b-86f2-415f-a364-8c2900e54dcd,58362,6,60,60,60,1.0000000067520887,60,pass,
c794971e-3f9e-4ead-93a1-1ecb73e3749b.npz,c794971e-3f9e-4ead-93a1-1ecb73e3749b,78894,6,60,60,60,0.9999999703140929,60,pass,
c79c0ede-91da-4e7d-a851-4877239ca72a.npz,c79c0ede-91da-4e7d-a851-4877239ca72a,55017,6,60,60,60,1.000000024214387,60,pass,
c7aa4fc7-6936-4d5d-a4a8-b24268537fdd.npz,c7aa4fc7-6936-4d5d-a4a8-b24268537fdd,23939,6,60,60,60,0.9999999804422259,60,pass,
c7b0e129-be9c-423e-b5e5-29797c2f23e8.npz,c7b0e129-be9c-423e-b5e5-29797c2f23e8,5572,6,60,60,60,1.000000026077032,60,pass,
c7b48c37-5383-4bef-aafc-7fc873bc0d24.npz,c7b48c37-5383-4bef-aafc-7fc873bc0d24,115484,6,60,60,60,0.9999999441206455,60,pass,
c7b8514e-7ce4-4460-92d5-04acf8e1f71f.npz,c7b8514e-7ce4-4460-92d5-04acf8e1f71f,74858,6,60,60,60,0.999999962747097,60,pass,
c7bf2998-ed0b-4bc3-9c6b-1a2e8e021b2c.npz,c7bf2998-ed0b-4bc3-9c6b-1a2e8e021b2c,109507,6,60,60,60,1.0000000230502337,60,pass,
c7ddaad9-0b82-4cf6-a1a2-6566200e0b3f.npz,c7ddaad9-0b82-4cf6-a1a2-6566200e0b3f,340,6,60,60,60,0.9999999925494194,60,pass,
c7e73060-523a-4620-b40d-61f2d1e9c112.npz,c7e73060-523a-4620-b40d-61f2d1e9c112,3034,6,60,60,60,1.000000037252903,60,pass,
c7e7e438-364d-4e6d-9b1f-4592a6d671d5.npz,c7e7e438-364d-4e6d-9b1f-4592a6d671d5,7685,6,60,60,60,0.9999999247957021,60,pass,
c7e8e64d-a456-4972-bee4-fe3001269519.npz,c7e8e64d-a456-4972-bee4-fe3001269519,48316,6,60,60,60,1.0000000037252903,60,pass,
c7efdff8-09ba-4d6d-9eec-6bebbcfd33b2.npz,c7efdff8-09ba-4d6d-9eec-6bebbcfd33b2,38286,6,60,60,60,0.999999962747097,60,pass,
c7f208b2-400d-4581-b7cc-4ce17faeb5ee.npz,c7f208b2-400d-4581-b7cc-4ce17faeb5ee,14011,6,60,60,60,1.0000000398449629,60,pass,
c7f3640b-c0e8-4fa5-b2d1-dafa165add10.npz,c7f3640b-c0e8-4fa5-b2d1-dafa165add10,142967,6,60,60,60,0.9999999860301614,60,pass,
