scenario_id,target_actor_id,num_modes,top1_mode,top1_probability,top1_min_distance,worst_case_mode,worst_case_probability,worst_case_min_distance,ground_truth_min_distance,multimodal_gap,unsafe_mode_count,unsafe_probability_mass,severity_weighted_risk,top1_event,worst_case_event,ground_truth_event,expected_distance_deficit_risk,mode_min_distances
05993d6d-677d-4b49-834e-40eb484c07c3,10051,6,4,0.3685266971588135,22.680282101407318,5,0.10307149589061737,22.679551007539782,22.68424832736586,0.0007310938675360035,0,0.0,0.0,False,False,False,0.0,"[22.68296216476644, 22.681602064760334, 22.682136900089475, 22.680284536284457, 22.680282101407318, 22.679551007539782]"
059f2e75-a317-4d24-96bc-7552e31f6c44,27637,6,2,0.3370336592197418,18.770261233997346,2,0.3370336592197418,18.770261233997346,18.772723528941352,0.0,0,0.0,0.0,False,False,False,0.0,"[18.771487084006413, 18.774038183866995, 18.770261233997346, 18.77355406181671, 18.77369157172339, 18.77927088078581]"
05a0577c-8078-48ea-8467-9fbb9133cd17,36049,6,1,0.4787041246891022,15.245230849006493,0,0.000486541073769331,12.872150734465773,15.090824200019886,2.37308011454072,0,0.0,0.0,False,False,False,0.0,"[12.872150734465773, 15.245230849006493, 14.110724050963569, 17.66201852421067, 16.206031533138816, 19.010748647445833]"
05a2ec36-5651-4948-b3f4-314e866249a1,41389,6,1,0.48453056812286377,25.73037140235537,3,0.07026245445013046,25.724518733856524,25.72767375998387,0.0058526684988464694,0,0.0,0.0,False,False,False,0.0,"[25.735244459509023, 25.73037140235537, 25.730366495988196, 25.724518733856524, 25.72769002357917, 25.72623712500149]"
05a40038-04ad-4e19-a368-b632d8a0c1b4,200128,6,2,0.30011552572250366,13.951295853854253,5,0.1266556978225708,13.603784364558715,13.874783478003065,0.3475114892955382,0,0.0,0.0,False,False,False,0.0,"[17.26118723618632, 13.959520701159551, 13.951295853854253, 13.749274456222203, 13.68949816070391, 13.603784364558715]"
05b49092-4251-49aa-88a3-142942c726fc,24695,6,2,0.3319436013698578,10.908617973123162,5,0.02412944845855236,0.5664115116269619,10.90629907995947,10.3422064614962,1,0.02412944845855236,0.058721147999523576,False,True,False,0.01957371599984119,"[10.911874968313914, 10.903321427696707, 10.908617973123162, 5.422428707464919, 9.535636517823487, 0.5664115116269619]"
05c104fb-7bc9-43c6-9a84-d92ccc976933,19484,6,2,0.35566994547843933,12.946666347452995,1,0.25554874539375305,12.117751779213048,12.668720894692123,0.8289145682399468,0,0.0,0.0,False,False,False,0.0,"[12.40501185816087, 12.117751779213048, 12.946666347452995, 13.504357672758044, 12.818472038563257, 13.518827379250373]"
05c40925-412e-4f07-a040-0bcbce8d6636,111557,6,4,0.2417542040348053,27.64015947121934,5,0.07238022238016129,24.96469025549488,27.233358672685434,2.675469215724462,0,0.0,0.0,False,False,False,0.0,"[28.115951410105875, 28.01627497843528, 28.082749890255066, 26.55515925406983, 27.64015947121934, 24.96469025549488]"
05ca6587-2b44-434f-8afc-66cb051e0dac,85599,6,1,0.2642969489097595,28.8537375536431,5,0.07921673357486725,24.609323256907487,27.414676010385286,4.244414296735613,0,0.0,0.0,False,False,False,0.0,"[28.860665541885425, 28.8537375536431, 28.85964547770449, 27.31737119153295, 28.815030010672103, 24.609323256907487]"
05cafb77-d787-447f-ae22-d23992fda397,551,6,5,0.2634347379207611,4.580129256730674,5,0.2634347379207611,4.580129256730674,3.435512414091737,0.0,0,0.0,0.0,False,False,False,0.0,"[14.170576152650458, 14.153083621500514, 14.176048556425258, 6.877751789140979, 11.296781844409015, 4.580129256730674]"
05d3d922-51b6-4ed3-a66e-aaef80f9645d,63484,6,2,0.2884361743927002,15.424095042811299,0,0.09533025324344635,15.156186771260934,15.434614244330353,0.2679082715503647,0,0.0,0.0,False,False,False,0.0,"[15.156186771260934, 15.166591817075965, 15.424095042811299, 15.434164436890546, 15.432598160590349, 15.435433864360814]"
05d74091-6e10-4c7a-ad7a-37ea19563f62,44389,6,4,0.3516494035720825,18.362705353951277,0,0.002523048548027873,9.81982310190157,18.361537215559224,8.542882252049708,0,0.0,0.0,False,False,False,0.0,"[9.81982310190157, 16.904638019647667, 14.806343796334518, 18.36786422807245, 18.362705353951277, 18.375752677309787]"
05e029de-0889-4c98-ba80-192318b8d3fb,297,6,2,0.3860911726951599,15.872458466637582,0,0.028338851407170296,12.519588923804974,16.724033729815307,3.3528695428326074,0,0.0,0.0,False,False,False,0.0,"[12.519588923804974, 18.046727811947996, 15.872458466637582, 20.889514708134403, 19.648250835662026, 22.223448074242825]"
05e1f19b-cdf8-4197-aba4-97c0f2423df6,73072,6,3,0.4579351842403412,25.724964671439704,4,0.184145987033844,25.255394086799093,24.569676494099333,0.46957058464061063,0,0.0,0.0,False,False,False,0.0,"[40.30256694595318, 32.47819900450125, 38.31997542879517, 25.724964671439704, 25.255394086799093, 26.4983714669997]"
05e3dab0-78b4-46f6-9759-59668d5461b7,5543,6,3,0.3130720555782318,16.982596187563434,0,0.0006452866364270449,16.965251444275093,16.97508107632656,0.01734474328834068,0,0.0,0.0,False,False,False,0.0,"[16.965251444275093, 16.979595850764486, 16.97659552088623, 16.982596187563434, 16.981453190663, 16.980338832164286]"
05eafa65-edc3-403a-8027-f711292ba448,11334,6,3,0.29043444991111755,3.7839785988815673,5,0.12602227926254272,3.6826652480031425,3.906072183644739,0.10131335087842475,0,0.0,0.0,False,False,False,0.0,"[3.8715093436016703, 3.854268747357366, 3.8781137060428703, 3.7839785988815673, 3.823878423903063, 3.6826652480031425]"
05ee47df-f6f9-44b8-b9f2-8f09252eac5d,15258,6,2,0.24928228557109833,36.8840362753453,0,0.16274449229240417,33.45171952914359,33.22652767281823,3.432316746201714,0,0.0,0.0,False,False,False,0.0,"[33.45171952914359, 38.74546084140416, 36.8840362753453, 43.05995252646086, 40.68876777012775, 48.609310855933515]"
05fd77cd-1075-40bb-ab6e-55478b2fa8d2,146839,6,4,0.3899378478527069,93.57909744344792,0,0.05020633339881897,91.09697688650485,92.79200416623438,2.482120556943073,0,0.0,0.0,False,False,False,0.0,"[91.09697688650485, 92.51073934900234, 91.59866987626796, 96.1678052672369, 93.57909744344792, 102.28572557105882]"
